"","Gene","gene_id","gene_type","logFC.x","P.Value.x","adj.P.Val.x","chr","Name","Relation_to_Island","Gene_Group","logFC.y","P.Value.y","adj.P.Val.y","Gene_expression","DNA_Methylation"
"1457","NRG1","ENSG00000157168.20","protein_coding",-2.00769335441933,0.0228369804099812,0.394921842737554,"chr8","cg09939075","OpenSea","Body",-1.98819281908293,0.0124575026815847,0.265489161730627,"Down","Hypo"
"1458","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg22142858","Island","Body",-1.06190466112527,0.0496367770363679,0.490660197145688,"Down","Hypo"
"1459","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg17658634","Island","Body",-1.9905151307829,0.000480914000334269,0.0449448195327373,"Down","Hypo"
"1460","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg08545493","Island","Body",-1.53574164207973,0.0298441965977704,0.396582663567233,"Down","Hypo"
"1461","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg25829425","Island","Body",-1.67335969741193,0.00559146662387484,0.176399347427209,"Down","Hypo"
"1462","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg09986316","N_Shore","Body",-1.210536849265,0.04329992089612,0.465000284830534,"Down","Hypo"
"1463","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg00565348","Island","Body",-1.34634266561511,0.0176305419071381,0.313770066251489,"Down","Hypo"
"1464","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg05265020","Island","Body",-1.08083621101047,0.0312986355164463,0.405327709710672,"Down","Hypo"
"1465","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg16648632","Island","Body",-1.14219593944253,0.0411245615703834,0.454496306415859,"Down","Hypo"
"1466","NRN1","ENSG00000124785.9","protein_coding",-1.44901484651638,0.0138596942877861,0.321810739218598,"chr6","cg01493727","N_Shore","Body",-1.48647602385841,0.00171720198887516,0.0928299699597516,"Down","Hypo"
"1467","NTHL1","ENSG00000065057.9","protein_coding",0.681961056212624,0.0452877344452445,0.515071850338998,"chr16","cg04119529","N_Shelf","Body",-0.767462792598256,0.00589402313397973,0.181304650789013,"Up","Hypo"
"1468","NTHL1","ENSG00000065057.9","protein_coding",0.681961056212624,0.0452877344452445,0.515071850338998,"chr16","cg03393889","N_Shelf","Body",-0.835529194022421,0.0012391016661682,0.0768893263758192,"Up","Hypo"
"1469","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg20073412","Island","Body",-1.34593368286179,0.0237939021940228,0.358872657235889,"Down","Hypo"
"1470","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg25881591","N_Shore","TSS1500",1.18801212221991,0.0191428605254076,0.325059845503695,"Down","Hyper"
"1471","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg01596901","OpenSea","Body",-1.18438966519733,0.0256876568976403,0.371133816925691,"Down","Hypo"
"1472","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg18009484","OpenSea","Body",-1.08951920066953,0.0412909611994878,0.455504173501418,"Down","Hypo"
"1473","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg13686857","OpenSea","Body",-1.19780615074667,0.0328793251887954,0.41452858878638,"Down","Hypo"
"1474","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg06007395","OpenSea","Body",-0.838144354297468,0.030046289301126,0.397884677415376,"Down","Hypo"
"1475","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg27083553","OpenSea","Body",-1.54496377111498,0.0407154587684491,0.45299575135515,"Down","Hypo"
"1476","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg26914237","N_Shelf","Body",-1.0750751110861,0.0129064445571565,0.27005508474686,"Down","Hypo"
"1477","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg10082354","OpenSea","Body",-1.29294926288921,0.0455846101280855,0.474935746049511,"Down","Hypo"
"1478","NTM","ENSG00000182667.14","protein_coding",-1.30143481620193,0.0287865320899211,0.435862668161732,"chr11","cg09294095","OpenSea","Body",-1.56349882219145,0.021191696866998,0.340351003310395,"Down","Hypo"
"1479","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg01862363","S_Shore","Body",-1.57067393130611,0.000533390246269823,0.0474104706774325,"Down","Hypo"
"1480","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg23402144","OpenSea","Body",1.10973251443165,0.00311832356432722,0.128856941794129,"Down","Hyper"
"1481","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg11350833","OpenSea","Body",-1.81480812591916,0.00114893033476465,0.073643111397528,"Down","Hypo"
"1482","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg14047478","OpenSea","Body",-1.6471932539063,0.00349461603963656,0.137229877848347,"Down","Hypo"
"1483","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg10826174","S_Shelf","Body",-1.3105904444889,0.000968888186463678,0.0670747849688155,"Down","Hypo"
"1484","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg26916916","S_Shelf","Body",-0.884596184709778,0.00504637532297565,0.167098612893341,"Down","Hypo"
"1485","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg17280134","OpenSea","Body",-1.4887578378927,0.00160922986164701,0.0894890620925969,"Down","Hypo"
"1486","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg12146150","OpenSea","Body",-0.99551767440086,0.00207076431933666,0.102690584736295,"Down","Hypo"
"1487","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg16107528","S_Shore","Body",-1.70981306108465,4.56578749629577e-05,0.0103602654277434,"Down","Hypo"
"1488","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg05976500","Island","Body",-1.21943232243265,0.023648017646853,0.357926728846198,"Down","Hypo"
"1489","NTN1","ENSG00000065320.9","protein_coding",-1.79079022070919,0.0313944035937046,0.450871045867693,"chr17","cg02481697","S_Shore","Body",-1.04011416436911,0.0207170518121337,0.337081689726998,"Down","Hypo"
"1490","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg20060685","S_Shore","TSS200",-1.56780057880106,0.0120563093007152,0.261156998716087,"Down","Hypo"
"1491","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg16467318","Island","Body",-0.826760263495475,0.0268820792369488,0.378752372407287,"Down","Hypo"
"1492","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg17393917","S_Shore","TSS200",-1.52264304733248,0.0168356366085023,0.307109080443244,"Down","Hypo"
"1493","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg26877596","S_Shore","TSS1500",-1.4446232920638,0.0042826671785708,0.152921903920353,"Down","Hypo"
"1494","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg02518216","S_Shore","TSS200",-1.21584373512305,0.00985362455708627,0.235894142269544,"Down","Hypo"
"1495","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg23555120","S_Shore","TSS200",-1.58361920940526,0.00282154945779839,0.12193479749241,"Down","Hypo"
"1496","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg12433395","Island","5'UTR",-1.39474347210026,0.00461563863119159,0.159323742443808,"Down","Hypo"
"1497","NUAK1","ENSG00000074590.13","protein_coding",-0.953498688801913,0.0263747618732642,0.419102483852169,"chr12","cg18525352","S_Shore","TSS200",-2.3161289929216,0.00567351092860444,0.177768597511791,"Down","Hypo"
"1498","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg23749637","OpenSea","Body",-1.36881840611112,0.025095574842013,0.367449099844736,"Down","Hypo"
"1499","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg23730222","OpenSea","Body",-1.86810275356579,0.00487950621269118,0.164407849427105,"Down","Hypo"
"1500","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg17938919","N_Shore","Body",-0.915152003256423,0.0455581058891124,0.474865377092052,"Down","Hypo"
"1501","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg07663964","S_Shelf","Body",-1.36264615750721,0.00441912576117092,0.155546186576093,"Down","Hypo"
"1502","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg25232397","OpenSea","Body",-1.57313554803011,0.014473403664761,0.284927264548294,"Down","Hypo"
"1503","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg24015037","N_Shore","Body",-1.5813707481192,0.033080788523279,0.415881969385533,"Down","Hypo"
"1504","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg05162031","Island","Body",-0.763557751771669,0.0369987091084483,0.436182014577377,"Down","Hypo"
"1505","NXN","ENSG00000167693.17","protein_coding",-1.23934751974634,0.0311316639022245,0.449339231022721,"chr17","cg24124424","OpenSea","Body",-1.45887753191143,0.0318423065976259,0.408512901782701,"Down","Hypo"
"1506","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg15768886","N_Shore","Body",-0.626938531381589,0.0472740713578857,0.481203503458421,"Up","Hypo"
"1507","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg09571314","Island","Body",-0.939936159745652,0.00928782387715893,0.228780395665391,"Up","Hypo"
"1508","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg02938449","N_Shore","Body",-1.09412688419038,9.55911106380268e-06,0.0036295670506582,"Up","Hypo"
"1509","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg16909579","N_Shelf","Body",-1.10702692904473,0.0127157738864796,0.268261765077067,"Up","Hypo"
"1510","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg25683963","Island","Body",-1.55520323599715,0.000244782934268529,0.0299908658334664,"Up","Hypo"
"1511","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg14281087","S_Shore","Body",-1.16610572432648,0.0387233086357864,0.444366010337908,"Up","Hypo"
"1512","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg01072658","S_Shore","Body",-1.01836943636043,0.00876083900310095,0.221930681204902,"Up","Hypo"
"1513","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg14535068","N_Shore","Body",-2.88362049986874,0.00622296507773617,0.186460199511597,"Up","Hypo"
"1514","OBSL1","ENSG00000124006.15","protein_coding",0.859532680057045,0.0256031491515811,0.413620928272334,"chr2","cg11989421","Island","Body",-0.927393501808468,0.0103760580162874,0.242590560532843,"Up","Hypo"
"1515","OLFM2","ENSG00000105088.8","protein_coding",-1.57423821430821,0.0273171351083398,0.424154307994126,"chr19","cg00846166","N_Shore","Body",-0.802633219328125,0.0373775169278145,0.43803799395708,"Down","Hypo"
"1516","OLFM2","ENSG00000105088.8","protein_coding",-1.57423821430821,0.0273171351083398,0.424154307994126,"chr19","cg02690519","N_Shore","3'UTR",-1.6778686965028,0.0202639902550837,0.333669784908658,"Down","Hypo"
"1517","OLFML2A","ENSG00000185585.20","protein_coding",-0.947025900079599,0.0189220276182765,0.368796422160085,"chr9","cg25574769","Island","Body",-1.48303296912042,0.000106090724535655,0.0176908802946651,"Down","Hypo"
"1518","OLFML2A","ENSG00000185585.20","protein_coding",-0.947025900079599,0.0189220276182765,0.368796422160085,"chr9","cg13662628","Island","Body",-1.3260474707851,0.0498403419265308,0.491439495445429,"Down","Hypo"
"1519","OLFML2A","ENSG00000185585.20","protein_coding",-0.947025900079599,0.0189220276182765,0.368796422160085,"chr9","cg26014373","Island","Body",-1.61792296972549,2.30609065368092e-05,0.00661922916277227,"Down","Hypo"
"1520","OLFML2A","ENSG00000185585.20","protein_coding",-0.947025900079599,0.0189220276182765,0.368796422160085,"chr9","cg14462432","Island","Body",-1.5649713658993,0.00164102918373811,0.0904783366797575,"Down","Hypo"
"1521","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg05524246","OpenSea","Body",0.908736068795273,0.0392912622577112,0.447063409497047,"Down","Hyper"
"1522","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg16407044","Island","Body",-0.887121451151748,0.0260167407678125,0.37323892599312,"Down","Hypo"
"1523","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg18135379","OpenSea","Body",-1.41655017683196,0.00010353985698197,0.0174099478399569,"Down","Hypo"
"1524","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg16292451","S_Shore","Body",-0.823820770002728,0.0333556103547667,0.417530682273585,"Down","Hypo"
"1525","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg06776741","Island","Body",-0.638499792090859,0.0313632334761986,0.40564611756674,"Down","Hypo"
"1526","OLFML2B","ENSG00000162745.10","protein_coding",-1.44197819493077,0.00160143826266525,0.111513942478336,"chr1","cg07122893","Island","1stExon",-0.723287079404211,0.0109735023101147,0.249337573328905,"Down","Hypo"
"1527","OSBPL7","ENSG00000006025.12","protein_coding",0.845239841216342,0.00390468531281143,0.1831962249109,"chr17","cg00347630","S_Shelf","Body",-0.596105352251006,0.0360882674725634,0.431773560111753,"Up","Hypo"
"1528","OSBPL7","ENSG00000006025.12","protein_coding",0.845239841216342,0.00390468531281143,0.1831962249109,"chr17","cg20413432","S_Shore","Body",-0.662788167075287,0.018853048763449,0.322897881483657,"Up","Hypo"
"1529","P4HA3","ENSG00000149380.12","protein_coding",-1.50295602049487,0.0127338205982982,0.313179419490846,"chr11","cg08557008","OpenSea","Body",-1.18435078833917,9.81103510741553e-06,0.00368136346151189,"Down","Hypo"
"1530","PACS1","ENSG00000175115.13","protein_coding",0.619443852361172,0.0038716660459332,0.183135682103294,"chr11","cg14541915","OpenSea","Body",2.09738172477168,0.00386754203338628,0.144539161583357,"Up","Hyper"
"1531","PACS1","ENSG00000175115.13","protein_coding",0.619443852361172,0.0038716660459332,0.183135682103294,"chr11","cg25034557","Island","Body",0.901772382134534,1.8081433959175e-05,0.00561206266510334,"Up","Hyper"
"1532","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg01052428","OpenSea","Body",-0.591579496367012,0.00248976894387599,0.114241580118047,"Up","Hypo"
"1533","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg01947482","OpenSea","Body",-1.46717120034915,0.00196827776692341,0.0999097318486027,"Up","Hypo"
"1534","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg25112002","OpenSea","Body",-0.955189871975128,0.0258545675241953,0.372123662323719,"Up","Hypo"
"1535","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg01941881","N_Shelf","Body",-0.77066322783974,0.0014558457242582,0.0844702415145445,"Up","Hypo"
"1536","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg26226702","Island","Body",-0.758605707484918,0.00767857784730984,0.208092433933697,"Up","Hypo"
"1537","PACS2","ENSG00000179364.14","protein_coding",0.409094905879494,0.041357753685999,0.500375552740062,"chr14","cg08208595","N_Shelf","Body",-1.50429943994942,0.000241988533589933,0.0297589289323166,"Up","Hypo"
