"GeneSymbol","chr","Aberration","q-value","AberrantRegion","GeneRegion"
"SPN",16,"Amp",0.195517206154592,"16:55775312-1","16:29674300-29682187"
"SPN",16,"Amp",0.195517206154592,"16:55775312-1","16:29674300-29682187"
"QPRT",16,"Amp",0.195517206154592,"16:55775312-1","16:29674600-29710020"
"QPRT",16,"Amp",0.195517206154592,"16:55775312-1","16:29674600-29710020"
"RN7SKP127",16,"Amp",0.195517206154592,"16:55775312-1","16:29742372-29742725"
"C16orf54",16,"Amp",0.195517206154592,"16:55775312-1","16:29753784-29757327"
"C16orf54",16,"Amp",0.195517206154592,"16:55775312-1","16:29753784-29757327"
"AC009133.17",16,"Amp",0.195517206154592,"16:55775312-1","16:29756568-29759620"
"ZG16",16,"Amp",0.195517206154592,"16:55775312-1","16:29789561-29793096"
"AC009133.21",16,"Amp",0.195517206154592,"16:55775312-1","16:29793246-29794294"
"KIF22",16,"Amp",0.195517206154592,"16:55775312-1","16:29802040-29816706"
"MAZ",16,"Amp",0.195517206154592,"16:55775312-1","16:29817427-29823649"
"AC009133.15",16,"Amp",0.195517206154592,"16:55775312-1","16:29817817-29819053"
"AC009133.14",16,"Amp",0.195517206154592,"16:55775312-1","16:29819966-29823306"
"AC009133.20",16,"Amp",0.195517206154592,"16:55775312-1","16:29820250-29831687"
"PRRT2",16,"Amp",0.195517206154592,"16:55775312-1","16:29823177-29827201"
"PAGR1",16,"Amp",0.195517206154592,"16:55775312-1","16:29827285-29841948"
"PAGR1",16,"Amp",0.195517206154592,"16:55775312-1","16:29827832-29831438"
"AC009133.12",16,"Amp",0.195517206154592,"16:55775312-1","16:29829301-29832573"
"MVP",16,"Amp",0.195517206154592,"16:55775312-1","16:29831715-29859355"
"CDIPT",16,"Amp",0.195517206154592,"16:55775312-1","16:29869678-29875057"
"CDIPT-AS1",16,"Amp",0.195517206154592,"16:55775312-1","16:29874914-29879371"
"SEZ6L2",16,"Amp",0.195517206154592,"16:55775312-1","16:29882480-29910868"
"ASPHD1",16,"Amp",0.195517206154592,"16:55775312-1","16:29911696-29931185"
"KCTD13",16,"Amp",0.195517206154592,"16:55775312-1","16:29916333-29938356"
"CTD-2574D22.4",16,"Amp",0.195517206154592,"16:55775312-1","16:29930957-29933226"
"CTD-2574D22.2",16,"Amp",0.195517206154592,"16:55775312-1","16:29938157-29940254"
"TMEM219",16,"Amp",0.195517206154592,"16:55775312-1","16:29952206-29984373"
"TAOK2",16,"Amp",0.195517206154592,"16:55775312-1","16:29984962-30003582"
"HIRIP3",16,"Amp",0.195517206154592,"16:55775312-1","16:30003645-30007757"
"INO80E",16,"Amp",0.195517206154592,"16:55775312-1","16:30006615-30017114"
"DOC2A",16,"Amp",0.195517206154592,"16:55775312-1","16:30016830-30034591"
"C16orf92",16,"Amp",0.195517206154592,"16:55775312-1","16:30034655-30039057"
"FAM57B",16,"Amp",0.195517206154592,"16:55775312-1","16:30035748-30064299"
"FAM57B",16,"Amp",0.195517206154592,"16:55775312-1","16:30035748-30064299"
"ALDOA",16,"Amp",0.195517206154592,"16:55775312-1","16:30064411-30081778"
"PPP4C",16,"Amp",0.195517206154592,"16:55775312-1","16:30087299-30096698"
"TBX6",16,"Amp",0.195517206154592,"16:55775312-1","16:30097114-30103208"
"YPEL3",16,"Amp",0.195517206154592,"16:55775312-1","16:30103635-30108236"
"RP11-455F5.3",16,"Amp",0.195517206154592,"16:55775312-1","16:30107751-30115437"
"GDPD3",16,"Amp",0.195517206154592,"16:55775312-1","16:30116131-30125177"
"RP11-455F5.4",16,"Amp",0.195517206154592,"16:55775312-1","16:30118996-30121862"
"MAPK3",16,"Amp",0.195517206154592,"16:55775312-1","16:30125426-30134827"
"CORO1A",16,"Amp",0.195517206154592,"16:55775312-1","16:30194148-30200397"
"RP11-455F5.5",16,"Amp",0.195517206154592,"16:55775312-1","16:30194826-30196278"
"BOLA2B",16,"Amp",0.195517206154592,"16:55775312-1","16:30204255-30205627"
"BOLA2B",16,"Amp",0.195517206154592,"16:55775312-1","16:30204255-30205627"
"SLX1A",16,"Amp",0.195517206154592,"16:55775312-1","16:30205208-30208882"
"SLX1A",16,"Amp",0.195517206154592,"16:55775312-1","16:30205208-30208882"
"SLX1A",16,"Amp",0.195517206154592,"16:55775312-1","16:30205208-30208882"
"SLX1A-SULT1A3",16,"Amp",0.195517206154592,"16:55775312-1","16:30205213-30215631"
"SULT1A3",16,"Amp",0.195517206154592,"16:55775312-1","16:30205754-30215631"
"SULT1A3",16,"Amp",0.195517206154592,"16:55775312-1","16:30205754-30215631"
"SULT1A3",16,"Amp",0.195517206154592,"16:55775312-1","16:30205754-30215631"
"RP11-347C12.3",16,"Amp",0.195517206154592,"16:55775312-1","16:30215637-30220392"
"RP11-347C12.9",16,"Amp",0.195517206154592,"16:55775312-1","16:30225730-30226020"
"RP11-347C12.9",16,"Amp",0.195517206154592,"16:55775312-1","16:30225730-30226020"
"RP11-347C12.9",16,"Amp",0.195517206154592,"16:55775312-1","16:30225730-30226020"
"RP11-347C12.8",16,"Amp",0.195517206154592,"16:55775312-1","16:30229541-30233251"
"RP11-347C12.2",16,"Amp",0.195517206154592,"16:55775312-1","16:30234230-30346695"
"RP11-347C12.2",16,"Amp",0.195517206154592,"16:55775312-1","16:30234230-30346695"
"RP11-347C12.1",16,"Amp",0.195517206154592,"16:55775312-1","16:30234258-30265831"
"snoU13",16,"Amp",0.195517206154592,"16:55775312-1","16:30290569-30290672"
"CD2BP2",16,"Amp",0.195517206154592,"16:55775312-1","16:30362087-30366682"
"RP11-347C12.10",16,"Amp",0.195517206154592,"16:55775312-1","16:30366762-30367848"
"TBC1D10B",16,"Amp",0.195517206154592,"16:55775312-1","16:30368423-30381585"
"MYLPF",16,"Amp",0.195517206154592,"16:55775312-1","16:30382255-30389312"
"ZNF48",16,"Amp",0.195517206154592,"16:55775312-1","16:30389427-30411429"
"SEPT1",16,"Amp",0.195517206154592,"16:55775312-1","16:30389454-30407312"
"SEPT1",16,"Amp",0.195517206154592,"16:55775312-1","16:30389755-30393863"
"ZNF771",16,"Amp",0.195517206154592,"16:55775312-1","16:30418618-30440920"
"SNORA42",16,"Amp",0.195517206154592,"16:55775312-1","16:30430946-30431080"
"DCTPP1",16,"Amp",0.195517206154592,"16:55775312-1","16:30434940-30441396"
"SEPHS2",16,"Amp",0.195517206154592,"16:55775312-1","16:30454952-30457502"
"Y_RNA",16,"Amp",0.195517206154592,"16:55775312-1","16:30465318-30465418"
"Y_RNA",16,"Amp",0.195517206154592,"16:55775312-1","16:30482908-30483024"
"ITGAL",16,"Amp",0.195517206154592,"16:55775312-1","16:30483979-30534506"
"RP11-297C4.2",16,"Amp",0.195517206154592,"16:55775312-1","16:30488501-30500674"
"RP11-297C4.3",16,"Amp",0.195517206154592,"16:55775312-1","16:30491909-30492667"
"RNU7-61P",16,"Amp",0.195517206154592,"16:55775312-1","16:30494456-30494516"
"RP11-297C4.1",16,"Amp",0.195517206154592,"16:55775312-1","16:30510087-30510875"
"MIR4518",16,"Amp",0.195517206154592,"16:55775312-1","16:30515240-30515322"
"ZNF768",16,"Amp",0.195517206154592,"16:55775312-1","16:30535325-30538142"
"ZNF747",16,"Amp",0.195517206154592,"16:55775312-1","16:30537244-30546668"
"ZNF747",16,"Amp",0.195517206154592,"16:55775312-1","16:30537244-30546173"
"AC002310.13",16,"Amp",0.195517206154592,"16:55775312-1","16:30545548-30569600"
"AC002310.12",16,"Amp",0.195517206154592,"16:55775312-1","16:30546073-30548465"
"AC002310.10",16,"Amp",0.195517206154592,"16:55775312-1","16:30548523-30549552"
"ZNF764",16,"Amp",0.195517206154592,"16:55775312-1","16:30565085-30569819"
"ZNF688",16,"Amp",0.195517206154592,"16:55775312-1","16:30580667-30584055"
"AC002310.7",16,"Amp",0.195517206154592,"16:55775312-1","16:30583571-30595181"
"ZNF785",16,"Amp",0.195517206154592,"16:55775312-1","16:30585061-30597092"
"RP11-146F11.5",16,"Amp",0.195517206154592,"16:55775312-1","16:30597228-30619914"
"AC002310.17",16,"Amp",0.195517206154592,"16:55775312-1","16:30598983-30599241"
"ZNF689",16,"Amp",0.195517206154592,"16:55775312-1","16:30613879-30635333"
"RP11-146F11.4",16,"Amp",0.195517206154592,"16:55775312-1","16:30626577-30627000"
"RP11-146F11.3",16,"Amp",0.195517206154592,"16:55775312-1","16:30635606-30636035"
"RP11-146F11.2",16,"Amp",0.195517206154592,"16:55775312-1","16:30638297-30638499"
"PRR14",16,"Amp",0.195517206154592,"16:55775312-1","16:30662038-30667761"
"FBRS",16,"Amp",0.195517206154592,"16:55775312-1","16:30669752-30682135"
"RNU6-416P",16,"Amp",0.195517206154592,"16:55775312-1","16:30686621-30686723"
"RP11-146F11.1",16,"Amp",0.195517206154592,"16:55775312-1","16:30709030-30710379"
"SRCAP",16,"Amp",0.195517206154592,"16:55775312-1","16:30709530-30755602"
"RNU6-1043P",16,"Amp",0.195517206154592,"16:55775312-1","16:30712658-30712756"
"SNORA30",16,"Amp",0.195517206154592,"16:55775312-1","16:30721858-30721986"
"RP11-2C24.4",16,"Amp",0.195517206154592,"16:55775312-1","16:30751988-30762702"
"PHKG2",16,"Amp",0.195517206154592,"16:55775312-1","16:30759591-30772490"
"C16orf93",16,"Amp",0.195517206154592,"16:55775312-1","16:30768744-30774031"
"RNF40",16,"Amp",0.195517206154592,"16:55775312-1","16:30773066-30787628"
"RP11-2C24.6",16,"Amp",0.195517206154592,"16:55775312-1","16:30789770-30791473"
"ZNF629",16,"Amp",0.195517206154592,"16:55775312-1","16:30789778-30798523"
"RP11-2C24.5",16,"Amp",0.195517206154592,"16:55775312-1","16:30832389-30833431"
"BCL7C",16,"Amp",0.195517206154592,"16:55775312-1","16:30844947-30906281"
"MIR4519",16,"Amp",0.195517206154592,"16:55775312-1","16:30886543-30906541"
"MIR4519",16,"Amp",0.195517206154592,"16:55775312-1","16:30886543-30906541"
"MIR4519",16,"Amp",0.195517206154592,"16:55775312-1","16:30886587-30886644"
"AC106782.20",16,"Amp",0.195517206154592,"16:55775312-1","16:30887087-30906537"
"MIR762",16,"Amp",0.195517206154592,"16:55775312-1","16:30905224-30905306"
"CTF1",16,"Amp",0.195517206154592,"16:55775312-1","16:30907928-30914881"
"CTF2P",16,"Amp",0.195517206154592,"16:55775312-1","16:30915669-30921529"
"FBXL19-AS1",16,"Amp",0.195517206154592,"16:55775312-1","16:30930640-30934590"
"FBXL19",16,"Amp",0.195517206154592,"16:55775312-1","16:30934376-30960104"
"AC135048.13",16,"Amp",0.195517206154592,"16:55775312-1","16:30959707-30967832"
"ORAI3",16,"Amp",0.195517206154592,"16:55775312-1","16:30960387-30967782"
"SETD1A",16,"Amp",0.195517206154592,"16:55775312-1","16:30968615-30996437"
"HSD3B7",16,"Amp",0.195517206154592,"16:55775312-1","16:30996519-31000473"
"AC135048.1",16,"Amp",0.195517206154592,"16:55775312-1","16:30996808-30997533"
"STX1B",16,"Amp",0.195517206154592,"16:55775312-1","16:31000577-31021949"
"STX4",16,"Amp",0.195517206154592,"16:55775312-1","16:31044210-31054296"
"RP11-196G11.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31054471-31061201"
"ZNF668",16,"Amp",0.195517206154592,"16:55775312-1","16:31072164-31085641"
"ZNF668",16,"Amp",0.195517206154592,"16:55775312-1","16:31072813-31073451"
"AC135050.5",16,"Amp",0.195517206154592,"16:55775312-1","16:31076816-31080567"
"ZNF646",16,"Amp",0.195517206154592,"16:55775312-1","16:31085743-31095517"
"PRSS53",16,"Amp",0.195517206154592,"16:55775312-1","16:31094746-31100949"
"RP11-196G11.1",16,"Amp",0.195517206154592,"16:55775312-1","16:31094760-31106277"
"VKORC1",16,"Amp",0.195517206154592,"16:55775312-1","16:31102163-31107301"
"BCKDK",16,"Amp",0.195517206154592,"16:55775312-1","16:31117428-31124110"
"AC135050.1",16,"Amp",0.195517206154592,"16:55775312-1","16:31120551-31120634"
"KAT8",16,"Amp",0.195517206154592,"16:55775312-1","16:31127075-31142714"
"RP11-196G11.4",16,"Amp",0.195517206154592,"16:55775312-1","16:31129399-31130068"
"RP11-388M20.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31142754-31143198"
"PRSS8",16,"Amp",0.195517206154592,"16:55775312-1","16:31142756-31147083"
"PRSS36",16,"Amp",0.195517206154592,"16:55775312-1","16:31150246-31161415"
"RP11-388M20.7",16,"Amp",0.195517206154592,"16:55775312-1","16:31176969-31177248"
"NDUFA3P6",16,"Amp",0.195517206154592,"16:55775312-1","16:31185894-31186143"
"FUS",16,"Amp",0.195517206154592,"16:55775312-1","16:31191431-31203127"
"RP11-388M20.6",16,"Amp",0.195517206154592,"16:55775312-1","16:31193832-31194606"
"RP11-388M20.1",16,"Amp",0.195517206154592,"16:55775312-1","16:31207452-31208284"
"PYCARD",16,"Amp",0.195517206154592,"16:55775312-1","16:31212806-31214771"
"C16orf98",16,"Amp",0.195517206154592,"16:55775312-1","16:31213206-31214773"
"TRIM72",16,"Amp",0.195517206154592,"16:55775312-1","16:31225342-31236510"
"PYDC1",16,"Amp",0.195517206154592,"16:55775312-1","16:31227283-31228680"
"RP11-388M20.9",16,"Amp",0.195517206154592,"16:55775312-1","16:31237281-31238481"
"ITGAM",16,"Amp",0.195517206154592,"16:55775312-1","16:31271311-31344213"
"RNU7-199P",16,"Amp",0.195517206154592,"16:55775312-1","16:31278758-31278812"
"ITGAX",16,"Amp",0.195517206154592,"16:55775312-1","16:31366455-31394318"
"RP11-120K18.3",16,"Amp",0.195517206154592,"16:55775312-1","16:31372599-31373016"
"ITGAD",16,"Amp",0.195517206154592,"16:55775312-1","16:31404633-31437826"
"RP11-120K18.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31413886-31416020"
"COX6A2",16,"Amp",0.195517206154592,"16:55775312-1","16:31439052-31439967"
"ZNF843",16,"Amp",0.195517206154592,"16:55775312-1","16:31445569-31454346"
"RP11-452L6.1",16,"Amp",0.195517206154592,"16:55775312-1","16:31460856-31464814"
"RP11-452L6.5",16,"Amp",0.195517206154592,"16:55775312-1","16:31468032-31471057"
"ARMC5",16,"Amp",0.195517206154592,"16:55775312-1","16:31469401-31478487"
"TGFB1I1",16,"Amp",0.195517206154592,"16:55775312-1","16:31482906-31489281"
"SLC5A2",16,"Amp",0.195517206154592,"16:55775312-1","16:31494323-31502181"
"AC026471.6",16,"Amp",0.195517206154592,"16:55775312-1","16:31498691-31499813"
"C16orf58",16,"Amp",0.195517206154592,"16:55775312-1","16:31500792-31520630"
"RP11-452L6.7",16,"Amp",0.195517206154592,"16:55775312-1","16:31519792-31520569"
"AHSP",16,"Amp",0.195517206154592,"16:55775312-1","16:31539185-31540124"
"CTD-2014E2.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31558019-31558558"
"VN1R64P",16,"Amp",0.195517206154592,"16:55775312-1","16:31558126-31559058"
"CTD-2014E2.6",16,"Amp",0.195517206154592,"16:55775312-1","16:31560464-31564888"
"VN1R65P",16,"Amp",0.195517206154592,"16:55775312-1","16:31565426-31566233"
"CTD-2014E2.5",16,"Amp",0.195517206154592,"16:55775312-1","16:31574403-31579037"
"YBX3P1",16,"Amp",0.195517206154592,"16:55775312-1","16:31579707-31580796"
"ZNF720P1",16,"Amp",0.195517206154592,"16:55775312-1","16:31612914-31614852"
"VN1R66P",16,"Amp",0.195517206154592,"16:55775312-1","16:31659628-31660543"
"RBM22P12",16,"Amp",0.195517206154592,"16:55775312-1","16:31692168-31693422"
"CTD-2358C21.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31708718-31708928"
"CTD-2358C21.3",16,"Amp",0.195517206154592,"16:55775312-1","16:31710997-31711786"
"CLUHP3",16,"Amp",0.195517206154592,"16:55775312-1","16:31711911-31721097"
"CTD-2358C21.4",16,"Amp",0.195517206154592,"16:55775312-1","16:31720434-31723305"
"ZNF720",16,"Amp",0.195517206154592,"16:55775312-1","16:31724550-31806190"
"ZNF720",16,"Amp",0.195517206154592,"16:55775312-1","16:31724550-31806190"
"AC002519.8",16,"Amp",0.195517206154592,"16:55775312-1","16:31799523-31802314"
"VN1R67P",16,"Amp",0.195517206154592,"16:55775312-1","16:31812906-31813818"
"AC002519.6",16,"Amp",0.195517206154592,"16:55775312-1","16:31814268-31819294"
"VN1R3",16,"Amp",0.195517206154592,"16:55775312-1","16:31819247-31820165"
"RBM22P13",16,"Amp",0.195517206154592,"16:55775312-1","16:31874954-31876197"
"RP11-170L3.2",16,"Amp",0.195517206154592,"16:55775312-1","16:31882208-31882445"
"ZNF267",16,"Amp",0.195517206154592,"16:55775312-1","16:31885079-31928668"
"RP11-170L3.4",16,"Amp",0.195517206154592,"16:55775312-1","16:31905863-31906304"
"RP11-170L3.5",16,"Amp",0.195517206154592,"16:55775312-1","16:31963481-31963794"
"RP11-170L3.7",16,"Amp",0.195517206154592,"16:55775312-1","16:31973384-31985682"
"RP11-170L3.6",16,"Amp",0.195517206154592,"16:55775312-1","16:31975124-31975400"
"RP11-1166P10.1",16,"Amp",0.195517206154592,"16:55775312-1","16:31987124-32015049"
"RP11-1166P10.6",16,"Amp",0.195517206154592,"16:55775312-1","16:32019759-32096106"
"IGHV1OR16-1",16,"Amp",0.195517206154592,"16:55775312-1","16:32046174-32046647"
"AC142381.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32063311-32063601"
"IGHV1OR16-3",16,"Amp",0.195517206154592,"16:55775312-1","16:32070405-32070693"
"IGHV3OR16-9",16,"Amp",0.195517206154592,"16:55775312-1","16:32077386-32077679"
"HERC2P4",16,"Amp",0.195517206154592,"16:55775312-1","16:32114566-32199434"
"RP11-1166P10.7",16,"Amp",0.195517206154592,"16:55775312-1","16:32128021-32128318"
"RP11-17M15.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32199654-32204851"
"RP11-56L13.4",16,"Amp",0.195517206154592,"16:55775312-1","16:32200583-32200802"
"FAM108A9P",16,"Amp",0.195517206154592,"16:55775312-1","16:32211223-32214143"
"RP11-56L13.6",16,"Amp",0.195517206154592,"16:55775312-1","16:32224701-32224824"
"RP11-56L13.7",16,"Amp",0.195517206154592,"16:55775312-1","16:32261941-32265743"
"TP53TG3D",16,"Amp",0.195517206154592,"16:55775312-1","16:32264040-32267240"
"TP53TG3D",16,"Amp",0.195517206154592,"16:55775312-1","16:32264040-32267240"
"TP53TG3D",16,"Amp",0.195517206154592,"16:55775312-1","16:32264040-32267240"
"TP53TG3D",16,"Amp",0.195517206154592,"16:55775312-1","16:32264040-32267240"
"RP11-56L13.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32274148-32276835"
"RP11-1292F20.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32290187-32290436"
"RP11-17M15.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32300868-32321876"
"RP11-17M15.4",16,"Amp",0.195517206154592,"16:55775312-1","16:32368302-32375016"
"ACTR3BP3",16,"Amp",0.195517206154592,"16:55775312-1","16:32390392-32391370"
"RP11-626K17.5",16,"Amp",0.195517206154592,"16:55775312-1","16:32399456-32447521"
"PABPC1P13",16,"Amp",0.195517206154592,"16:55775312-1","16:32450390-32452480"
"RP11-626K17.3",16,"Amp",0.195517206154592,"16:55775312-1","16:32465933-32470079"
"RP11-626K17.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32471587-32471683"
"ABCD1P3",16,"Amp",0.195517206154592,"16:55775312-1","16:32486372-32489571"
"RP11-652G5.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32611620-32626960"
"RP11-652G5.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32630054-32630173"
"RP11-96K14.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32646994-32647366"
"RP11-586K12.11",16,"Amp",0.195517206154592,"16:55775312-1","16:32660514-32675277"
"RP11-586K12.13",16,"Amp",0.195517206154592,"16:55775312-1","16:32661516-32662231"
"RP11-586K12.10",16,"Amp",0.195517206154592,"16:55775312-1","16:32675246-32677854"
"TP53TG3",16,"Amp",0.195517206154592,"16:55775312-1","16:32684852-32688053"
"TP53TG3",16,"Amp",0.195517206154592,"16:55775312-1","16:32684852-32688053"
"TP53TG3",16,"Amp",0.195517206154592,"16:55775312-1","16:32684852-32688053"
"TP53TG3",16,"Amp",0.195517206154592,"16:55775312-1","16:32684852-32688053"
"RP11-586K12.8",16,"Amp",0.195517206154592,"16:55775312-1","16:32686358-32690152"
"RP11-586K12.7",16,"Amp",0.195517206154592,"16:55775312-1","16:32727252-32727377"
"FAM108A8P",16,"Amp",0.195517206154592,"16:55775312-1","16:32737936-32740858"
"RP11-586K12.4",16,"Amp",0.195517206154592,"16:55775312-1","16:32747230-32752415"
"RP11-586K12.5",16,"Amp",0.195517206154592,"16:55775312-1","16:32750948-32751487"
"HERC2P5",16,"Amp",0.195517206154592,"16:55775312-1","16:32752635-32787517"
"RP11-67H24.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32820877-32835966"
"RP11-67H24.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32822350-32822572"
"RP11-989E6.1",16,"Amp",0.195517206154592,"16:55775312-1","16:32857285-32857501"
"IGHV2OR16-5",16,"Amp",0.195517206154592,"16:55775312-1","16:32859034-32859477"
"RP11-989E6.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32881306-32883370"
"SLC6A10P",16,"Amp",0.195517206154592,"16:55775312-1","16:32888790-32896822"
"SLC6A10P",16,"Amp",0.195517206154592,"16:55775312-1","16:32888790-32896822"
"RP11-989E6.3",16,"Amp",0.195517206154592,"16:55775312-1","16:32896515-32900195"
"IGHV3OR16-15",16,"Amp",0.195517206154592,"16:55775312-1","16:32914763-32915215"
"IGHV3OR16-6",16,"Amp",0.195517206154592,"16:55775312-1","16:32926395-32926857"
"RP11-989E6.11",16,"Amp",0.195517206154592,"16:55775312-1","16:32943089-32943890"
"RP11-19N8.2",16,"Amp",0.195517206154592,"16:55775312-1","16:32963314-33039358"
